x,y,a,uv,ua
0.1511237124500793,0.1528432030034262,-2.2399888200000007,0.002,0.0
0.15269227013708414,0.15160256694673085,-2.2399888200000007,0.002,0.0
0.15426097439129186,0.15036181496407494,-2.2399888200000007,0.002,0.0
0.15582963021608798,0.14912110128620995,-2.2399888200000007,0.002,0.0
0.15739817811528958,0.14788047297108622,-2.2399888200000007,0.002,0.0
0.15896686537389476,0.14663973443094344,-2.2399888200000007,0.002,0.0
0.15896686537389476,0.14663973443094344,-2.2399902800000007,0.002,0.0
0.1605355670206917,0.14539898078750108,-2.2399902800000007,0.002,0.0
0.16210416842381928,0.1441583064310909,-2.2399902800000007,0.002,0.0
0.16210416842381928,0.1441583064310909,-2.2399888300000006,0.002,0.0
0.16367280313898205,0.14291760942419376,-2.2399888300000006,0.002,0.0
0.16524146021539288,0.1416768947308759,-2.2399888300000006,0.002,0.0
0.16681008271171574,0.1404362073883563,-2.2399888300000006,0.002,0.0
0.16837868186295105,0.1391955385104161,-2.2399888300000006,0.002,0.0
0.1699473732850628,0.13795479665168625,-2.2399888300000006,0.002,0.0
0.17151590890449364,0.1367141780236346,-2.2399888300000006,0.002,0.0
0.17308456841061992,0.13547346140855598,-2.2399888300000006,0.002,0.0
0.17465319179423622,0.13423277336423992,-2.2399888300000006,0.002,0.0
0.17622179210272812,0.1329921035709784,-2.2399888300000006,0.002,0.0
0.17779042197914977,0.13175141039123847,-2.2399888300000006,0.002,0.0
0.17779042197914977,0.13175141039123847,-2.2399878200000005,0.002,0.0
0.1793589692275389,0.130510785140677,-2.2399878200000005,0.002,0.0
0.1793589692275389,0.130510785140677,-2.2399897300000005,0.002,0.0
0.1793589692275389,0.130510785140677,-2.239987190000001,0.002,0.0
0.1793589692275389,0.130510785140677,-2.239988460000001,0.002,0.0
0.18092754357985563,0.12927013682065613,-2.239988460000001,0.002,0.0
0.18092754357985563,0.12927013682065613,-2.2399897200000005,0.002,0.0
0.18092754357985563,0.12927013682065613,-2.2522972800000005,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,-2.2830655700000007,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,-2.3138339900000005,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,-2.3446029100000003,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,-2.37537425,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,-2.40614162,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,-2.43691155,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,-2.46768149,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,-2.4984501299999997,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,-2.5292196399999995,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,-2.5599894399999994,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,-2.5907586199999995,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,-2.6215269099999996,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,-2.6522957699999994,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,-2.683065939999999,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,-2.713834119999999,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,-2.744603699999999,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,-2.775372799999999,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,-2.806143699999999,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,-2.8369125599999987,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,-2.8676801299999988,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,-2.898448699999999,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,-2.929219279999999,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,-2.959988299999999,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,-2.9907584899999993,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,-3.0215271599999993,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,-3.052296809999999,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,-3.083065059999999,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,-3.113835259999999,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,3.138581217179587,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,3.107813887179587,0.0,-0.3076923076923077
0.18092754357985563,0.12927013682065613,3.1016579371795867,0.002,0.0
0.18084769705025167,0.12727177333295814,3.1016579371795867,0.002,0.0
0.1807678483554018,0.12527335565444717,3.1016579371795867,0.002,0.0
0.1807678483554018,0.12527335565444717,3.1016591771795867,0.002,0.0
0.18068800964467907,0.12327512574183071,3.1016591771795867,0.002,0.0
0.18060816202294472,0.1212766728014403,3.1016591771795867,0.002,0.0
0.18052831869821323,0.11927832740787242,3.1016591771795867,0.002,0.0
0.1804484717133512,0.11727989040733534,3.1016591771795867,0.002,0.0
0.1803686293524333,0.11528156913641523,3.1016591771795867,0.002,0.0
0.18028878523240013,0.11328320383777087,3.1016591771795867,0.002,0.0
0.18020894239951707,0.11128487075434923,3.1016591771795867,0.002,0.0
0.18012909807126756,0.10928650024439727,3.1016591771795867,0.002,0.0
0.18012909807126756,0.10928650024439727,3.101658137179587,0.002,0.0
0.1800492550359099,0.10728821419073245,3.101658137179587,0.002,0.0
0.17996940771476144,0.10528982087366054,3.101658137179587,0.002,0.0
0.17988955979956364,0.10329141268891112,3.101658137179587,0.002,0.0
0.17980971612421462,0.10129311061774604,3.101658137179587,0.002,0.0
0.17980971612421462,0.10129311061774604,3.1016570771795866,0.002,0.0
0.17972986579110956,0.09929469501967665,3.1016570771795866,0.002,0.0
